,0
var_Length_of_TCP_segment(packet),0.0011828097754776265
var_TCP_windows_size_value_forward_traffic_enc,0.0011701357099992444
min_Interval_of_arrival_time_of_forward_traffic,0.0010876242603212144
mean_Time_difference_between_packets_per_session,0.001074381673465627
min_Length_of_TCP_segment(packet),0.001073211312845851
mean_Interval_of_arrival_time_of_backward_traffic_ratio,0.0010677547902846652
std_ttl_backward_traffic,0.0010028835056952172
max_Interval_of_arrival_time_of_forward_traffic_enc,0.0009923591374992047
var_length_of_IP_packet_enc,0.0009838844303373248
std_TCP_windows_size_value_forward_traffic_ratio,0.0009776948389581717
var_Time_difference_between_packets_per_session,0.0009657380953879801
var_Interval_of_arrival_time_of_backward_traffic,0.0009396840427529111
min_Interval_of_arrival_time_of_forward_traffic_enc,0.0009359429327562728
min_Interval_of_arrival_time_of_backward_traffic,0.0009330117686209822
var_forward_packet_length_ratio,0.0009205046906977868
mean_Interval_of_arrival_time_of_backward_traffic,0.0009069572880717614
No_of_backward_packets,0.0008868877661747609
The_times_of_change_of_payload_per_session,0.0008776780376924809
std_Interval_of_arrival_time_of_forward_traffic_enc,0.0008754410410980215
var_Length_of_IP_packets,0.000873121619668274
total_ttl_forward_traffic,0.0008658225286079009
var_Interval_of_arrival_time_of_forward_traffic,0.0008632545686978229
var_ttl_backward_traffic,0.0008493885231575167
median_Interval_of_arrival_time_of_forward_traffic,0.0008325825200370986
var_Interval_of_arrival_time_of_backward_traffic_ratio,0.0008226805358878284
flow_duration_enc,0.00080402453130107
No_of_enc_forward_packets,0.0007925331833256633
var_forward_packet_length_enc,0.0007894012369496083
Total_length_of_forward_TCP_header,0.0007891814117624049
total_TCP_windows_size_valuel_backward_traffic,0.0007751893281628701
Total_length_of_backward_payload_enc,0.000773643009389991
Total_length_of_forward_IP_header,0.0007580845777848143
min_Interval_of_arrival_time_of_backward_traffic_enc,0.0007224242837653713
Total_length_of_forward_payload_ratio,0.0007160818431098694
Total_length_of_IP_packet_enc,0.0007019463380832443
No_of_forward_packets,0.0006992057499261722
median_forward_packet_length,0.0006886279071387528
Bytes_From_Clients(IPpacket),0.0006802075285372899
var_forward_packet_length,0.0006769324999044339
Total_length_of_forward_IP_header_enc,0.000672915341077705
mean_Interval_of_arrival_time_of_backward_traffic_enc,0.0006688496260089749
flow_duration_of_forward_traffic_enc,0.0006660504520343448
total_ttl_forward_traffic_enc,0.0006630470815665591
total_TCP_windows_size_value_forward_traffic,0.0006552522484756786
min_backward_packet_length,0.0006536805819348766
min_Interval_of_arrival_time_of_forward_traffic_ratio,0.0006382518155295562
median_TCP_windows_size_value_backward_traffic_ratio,0.0006380425633285404
Bytes_From_Servers(IPpacket),0.0006324850111006853
Total_length_of_forward_TCP_header_enc,0.0006293431429494381
flow_duration_of_forward_traffic,0.0006256885182231438
flow_duration_of_backward_traffic_enc,0.0006146110859875464
Total_length_of_backward_TCP_header,0.000610384198954066
Total_Time_to_live_per_session,0.0006088200977176471
Total_length_of_forward_TCP_segment_enc,0.0006033778081808485
total_TCP_windows_size_valuel_backward_traffic_enc,0.000595491635984972
total_payload_per_session,0.0005906286301318593
median_Interval_of_arrival_time_of_backward_traffic,0.0005892720982592286
No_of_enc_backward_packets,0.0005685679399297035
Total_length_of_forward_payload_enc,0.0005681025518254368
total_ttl_backward_traffic_enc,0.0005677929624682243
median_TCP_windows_size_value_forward_traffic_ratio,0.0005580385177807764
Total_length_of_forward_payload,0.0005484067475443905
total_ttl_backward_traffic,0.000546941066048676
Total_length_of_backward_TCP_header_enc,0.0005396834566993969
Total_length_of_backward_IP_header,0.0005334495061402901
var_Interval_of_arrival_time_of_forward_traffic_ratio,0.0005332153244964122
min_Interval_of_arrival_time_of_backward_traffic_ratio,0.000530666673210251
The_times_of_change_of_TCP_windows_length,0.0005236307543657901
median_Interval_of_arrival_time_of_forward_traffic_enc,0.0005230577193447155
Total_length_of_IP_packet_per_session,0.0005205544881193832
Total_length_of_backward_TCP_segment_enc,0.0005161154777777089
Total_length_of_backward_payload,0.0005108069389318816
Total_Time_to_live_enc,0.0005083568952659788
var_Interval_of_arrival_time_of_forward_traffic_enc,0.0005048788638429082
Total_length_of_backward_TCP_segment(packet),0.0005029207376660888
total_TCP_windows_size_value_forward_traffic_enc,0.0004932855377109622
median_Interval_of_arrival_time_of_forward_traffic_ratio,0.0004750344144799429
total_payload_per_session_enc,0.0004618800258481784
median_Interval_of_arrival_time_of_backward_traffic_enc,0.00045216715626306375
Total_length_of_backward_IP_header_enc,0.00040858249318050083
var_TCP_windows_size_value_forward_traffic_ratio,0.0004049255867933635
Total_length_of_forward_TCP_segment(packet),0.0004010097833566622
var_Interval_of_arrival_time_of_backward_traffic_enc,0.0003988817130541128
median_Interval_of_arrival_time_of_backward_traffic_ratio,0.00034421075595044234
std_TCP_windows_size_value_backward_traffic_enc,0.0003273111460457903
var_TCP_windows_size_value_backward_traffic_enc,0.0001486311254086963
min_ttl_backward_traffic_ratio,0.00014689621345040696
var_ttl_backward_traffic_ratio,0.00012888027026295167
std_ttl_backward_traffic_ratio,9.544496961221265e-05
unique_link_mark,7.799761419959778e-05
max_forward_packet_length_ratio,4.892866000313119e-05
std_ttl_backward_traffic_enc,3.629685550154214e-05
var_ttl_backward_traffic_enc,2.3271907088053292e-05
mean_ttl_forward_traffic_ratio,3.617330700388246e-06
median_ttl_forward_traffic_ratio,3.0292865793696664e-06
max_ttl_forward_traffic_ratio,2.8538941051664166e-06
min_ttl_forward_traffic_ratio,2.8388940275691194e-06
std_ttl_forward_traffic,9.138487172200793e-07
var_ttl_forward_traffic,5.98629637950142e-07
min_Change_values_of_TCP_windows_length_per_session,8.177127291517265e-08
var_ttl_forward_traffic_ratio,0.0
mean_of_forward_IP_header,0.0
mean_of_backward_IP_header,0.0
std_ttl_forward_traffic_ratio,0.0
std_ttl_forward_traffic_enc,0.0
min_Length_of_TCP_payload,0.0
mean_Length_of_IP_packet_header,0.0
var_ttl_forward_traffic_enc,0.0
max_Length_of_IP_packet_header,0.0
min_Length_of_IP_packet_header,0.0
std_Length_of_IP_packet_header,0.0
var_Length_of_IP_packet_header,0.0
median_Length_of_IP_packet_header,0.0
